text
Kejaksaan Agung mengungkap dugaan penyimpangan dalam tata kelola program Makan Bergizi Gratis (MBG) yang menyeret eks Kepala BGN Dadan Hindayana bersama dua mantan wakilnya. Mereka diduga terafiliasi dengan sejumlah yayasan SPPG yang menerima keuntungan miliaran rupiah per hari https://t.co/6oerSfxRvC
@kompascom Nih orang masih pura² gak tau apapun?? Padahal dulu dia anggap anak² yg keracunan MBG hanya angka bahkan wartawan CNN yg tanya dia dibungkam.
@txtdrimedia Udah nih ??? Maaf doang ??? Gamma ??? Kanjuruhan ??? KM50 ??? Darso ??? Warga adat yang ditembaki?? Aktivis dan anak di bawah umur yang digebuk dikriminalisasi ?? Ribuan orang yang keracunan MBG ??? Yg digusur ??? Perempuan yg diperkosa aparat ??? PENINDASAN ???
Tujuan awalnya MBG apa? Bukan lapangan pekerjaan tp gizi kan. Ini bergizi jg kagak keracunan iya. APBN bocor terus masih maksain. Kalo emg niat bikin lapangan pekerjaan ya sekalian aja tuh anggarannya dipake gengsi aja yg digedein. Yg waras ya yg waras jgn dipelintir.
@KangManto123 Kasih makan MBG yg beracun biar ngerasain seperti murid2 yg keracunan 
MIRIS... VALENCIA JURNALIS CNN MEMBONGKAR KERACUNAN MBG DIDEPAN PRESIDEN KINI DITAHAN KARENA DIANGGAP MEMBONGKAR AIB NEGARA....‼️ #TolakBoPHargaMati #TolakBoPHargaMati 🆘🆗 https://t.co/PNZ7NIRbwV
@wiyokooo Perasaan mbg gk bener jg tuh berita keracunan berseliweran
@celleoreo Jika MBG benar di hentikan maka akan ada banyak Guru dan siswa yang aman dari keracunan no more keracunan MBG #StopMBG
Musibah beruntun. Ada yang keracunan MBG yang tewas kecelakaan hingga nyawa melayang di pemusnahan amunisi. Hebatnya lagi nggak ada yang: 1. minta maaf. 2. menyatakan bertanggungjawab. 3. mengundurkan diri. Rakyatnya hidup susah sudah mati pun masih difitnah.
@Derukmana12 @ardisatriawan dia ditumbalkan atau memang dianggap kelewatan ambil untung ya ? Karena dari awal pun ini sudah sangat konyol dari ahli serangga urus pangan bilang yang keracunan belum terbiasa makan enak makamn mbg JD tinggi pengadaan motor kaos kaki sppg p3k rumah sppg dll
@MorphoMenelausX Orang ribet soal MBG karena pelaksanaan nya amburadul kacau orang kek lu yang liat kasus keracunan cuma dari angka mana paham ginian empati aja ga ada.
@semangatniee BPJS untuk rakyat menengah kebawah MBG untuk SPPG dan murid yang menikmati makan siangnya+ngga keracunan. Tol dinikmati khususnya Haji I- Whoosh mana Whoosh? 
karena mbg sangat bermasalah dengan berat hati saya memberhentikan program ini dgn tenggat waktu 3-6 bulan utk dievaluasi secara menyeluruh. selain itu agar memperkuat apbn kita maka program ini akan diefisiensikan hingga 30T pertahun. mimpi basah WNI
@narkosun Itu doa anak dan orang tua yg keracunan menu MBG
Gimana ga ada kasus keracunan MBG kalau di dokumen kesiapan MBG inventaris kesiapan peralatan dapur peralatan masak alat K3-nya OPSIONAL. https://t.co/Oqm9eN1b02
@semangatniee MBG. Dampaknya sgt nyata. Tingginya kasus keracunan mkanan basi dll.
@MariaAlkaff_ @bimautama77 Akhirnya Dadan 'keracunan' MBG juga.. 
@P3gEl Harus itu ini kalau ga dimiskinkan keluar kaya raya. Sementara statementnya saat banyak anak² sekolah yg keracunan karena mbg bikin emosi
Breaking News: 12 Siswa SD di Kepahiang Dilarikan ke Puskesmas Keracunan Massal Usai Konsumsi MBG https://t.co/vZtPgCW23i via @tribunnews
@mohmahfudmd Prof ibu nannik jg sama aj kok nnti rekam jejak utk pergizian aja tdk ada. Yg a da cm si ibu nangis pas ada kasus keracunan mbg
@tempodotco @__littlethingsy makin kemana mana nih mbg mending duitnya dipake beli bahan bahan makanan yang bergizi biar anak anak ga keracunan
@MorphoMenelausX Karena pelaksanaannya udah melenceng dari tujuan awalnya. Kan katanya mbg nih buat ngatasin stunting tapi malah bikin anak anak keracunan.
@salam4jari - kasus kriminal: jangan dibesar-besarkan. - kasus keracunan mbg: jangan dibesar-besarkan di negara lain juga terjadi. -kasus kereta cepat: jangan dibesar-besarkan di negara lain juga rugi. kasus meme pejabat: polisikan sisir tangkap.
@ardisatriawan Orang-orang yg korupsi MBG semoga matinya karena keracunan MBG 
@kangdede78 Kalau MBG sejak prabowo nyeplosin ide itu di kampanye pilpres sdh kebayang lhoo semua kejadian buruk bawaanya.. keracunan korupsi proyek2an beras mahal minyak mahal ayam naik telur gak stabil buah mahal dadakan muncul susu kemasan merk gak jelas .
@sociotalker @Fahrihamzah Ekonomi komando ala Prabowo ini membuat rakyat harus menerima MBG walaupun banyak yg tidak membutuhkannya korban keracunan tidak bisa menuntut makanan sisa tidak dipertanggungjawabkan banyak pemalsuan kandungan gizi &amp; hanya melibatkan 5% ekonomi lokal
@ruliemaulana Ya kamu kasih data penumbuhan ini itu terkait MBG itu dampaknya yg dirasakan apa? Belum ada keracunan jg masih ada. Kualitas masih sama buruknya. Menjangkau masyarakat kecil jg engga karena MBG secara praktek jg ga menjangkau suplier yg ditargetkan Karena apa? Buat mark up
@Raymoendoe Bener banget kata Kakak. Rumput laut dan anggur laut itu menyerap nutrisi langsung dari air di sekitarnya ibarat spons. Kalau dia hidup di air yang tercemar logam berat industri (seperti timbal atau merkuri) dia bakal menyerap racun itu. Kalau kita makan racunnya otomatis
@MorphoMenelausX Ngetik panjang lebar intinya lu gk terima kan mbg di kritik ? Perasaan yg rame di kritik soal makanan yg gj layak kasus keracunan atau program pengadaan yg gk jelas. Kalau sppg nya bener perasaan gk pernah kena ? Ada pun yg kebelet edgy doang rata² yg di keluhin yg bermasalah
@ardisatriawan BOTAX TIDAK PEDULI ANAK ANAK JADI KORBAN KERACUNAN YANG PENTING SETORAN LANCAR STOP mbg !! Karena MBG : Malah bikin Goblog
Dalam Negeri Aja Masih Banyak Kasus Keracunan BGN Ingin Beri MBG untuk Anak Sekolah Indonesia di Jeddah Arab Saudi. Seolah-olah semua urusan di dalam negeri sudah centang semua. https://t.co/ZRXtSoV0zM
Tiga pimpinan BGN ditahan. ICW tekankan pemeriksaan dan aturan hukum lainnya tidak boleh berhenti hanya pada dugaan tindak pidana yang tengah diusut. https://t.co/cSbxuWZLBC https://t.co/3FGOQZYyCi
@99propaganda ...untuk penangkapan itu diperlukan pengorbanan besar : 1. ribuan siswa yg keracunan MBG 2. milyaran rupiah uang sia sia karena makanan basi 3. anggaran negara dari berbagai pos yg dikurangi 4. perang narasi di ranah publik (termasuk medsos) 5. wajah negeri yg tercemar
@JPelaut28387 @andreas_ardetta Bagus dong biar bunted keracunan MBG masakannya
@kangdede78 Ibu stunting anak kurus giliran pada keracunan MBG aja malah tutup mata seolah-olah ga terjadi hal yang buruk Tolong Pak! Jangan retard
Borong 21 Ribu Motor Listrik hingga TV 75 Inci Korupsi Makan Bergizi BGN Tembus Rp1 Triliun https://t.co/lv3mPYqu2o
@MorphoMenelausX Yaudh gini aja kan lu dukung MBG bisa kali suruh SPPG nya tanggung jawab sama anak² yg keracunan gak intimidasi klo ada yg gak mau terima MBG. Klo dukung jangan setengah² dong zer 
Cari kerjaan lain yang lebih halal. MBG cuma merusak kalian dan orang sekitar. Apa ga mikir yang keracunan dan sampai meninggal? Jangan banyak nyawit
@ambisidev @tempedotc0 cerdas dri mana mas? w guru sd banyak yang keracunan malah. tiap² mbg pada gamau makan mereka bilang GA ENAK
Yotsuba tolong jangan sekolah dulu takut keracunan mbg
Main Mata Dadan Cs Sedot Miliaran Uang MBG per Hari Kejagung: Mereka Bertiga Kerja Sama! https://t.co/z3gJzsCxzK
KASUS KERACUNAN MBG SAMPE MEI DOANG UDAH LEBIH DARI **TOTAL** KERACUNAN MAKANAN SATU INDONESIA TAHUN 2023??? SAKIT ANJ INI PROGRAM GAGAL TOTAL https://t.co/CdHU8OJ2mv
@nbainfoid Hadeh keracunan MBG langsung cosplay kanda
@KucengTerbanggg Berobat pake BPJS lewat jalan Tol karena keracunan MBG. Gtu kan? Wkwkwk
@tijabar Baru dicopot dari BGN Dadan Hindayana langsung diciduk Kejagung. Publik udah lama kecewa: blunder susu 2L MBG keracunan usul serangga markup barang. Bukti di era Prabowo korupsi gizi anak nggak ada ampun. Evaluasi total BGN.
@siapeyenamanye @Masuitsme @tanyarlfes supaya kaya cina wkwk gausa jauh-jauh mau kaya cina sm malaysia aja kalah pdhl pajak naik jg gara-gara pilihannya. mereka segala bilang orang pd fomo karena rupiah anjlok kemarin-kemarin pd bahas mbg yg keracunan mreka bilang prabowo gatau apa-apa susah ka kl buta mah
 MBG itu membuat anak bangsa menjadi pintar. Mimpi basah WNI setiap embege di mention
@99propaganda Buat MBG aja 330T bang.. itu 5x lebih besar dari komitmen investasi praciss ya.. Tau kan elu MBG yg menu ny 15rb dari atas sampe Dapur 10rb sampe murid paling 8rb yg tiap hari ny 1 dapur dapet gaji 6jt plus tetek bengek Asesoris sampe kaos kaki ny milyaran tapi bikin keracunan
@PutraMataSatu Dapur mbg yg diurus keluarga &amp; kroninya dihentikan dulu lah. Dapurnya penyebab keracunan tp blm pernah ditindak tuh
@jongmeongi sama anj
@Vickyarianto16 @penduduk_lokal_ Apaan mbg fokus ke gizi. Kebanyakan anak-anak dikasih jatah secimit makanan dah basi buah gak segar. Lebih parahnya ada noh cuma dikasih snack murah yang gak ada gizinya sama sekali. Banyak anak-anak keracunan gara-gara mbg.
@eyizuo @Wonyounm perut gak enak kan karena keracunan mbg aku bukan basah-basahan.
Terungkap! Yayasan Terkait Dadan Hindayana Diduga Raup Miliaran Rupiah per Hari dari Program MBG https://t.co/zkZ44AIK8T https://t.co/zkZ44AIK8T
40 Anak Keracunan Santap MBG di Sukoharjo Istana Minta BGN Evaluasi https://t.co/4l859nCgdh
@akunhewan Harusnya hukuman buat nih org tuh makan mbg yg beracun sekalian seompreng-omprengnya seumur hidup. Aku masih kesel org2 kek dia ngeremehin kasus keracunan massal siswa-siswi karena makan mbg.
@MorphoMenelausX klo implementasi sesuai misal makanannya bner2 enak dan bergizi mah gpp nyatanya zonk bnyk yg keracunan menu kek makanan ga niat protein ga lengkap. masi lebi enak nasi besek yg dpet gratisan isi ayam bakar drpada mbg. masyarakat ngrasa lebi bnyak minusnya mbg ni drpd benefit
Pengamat: Status Tersangka Pimpinan BGN Momentum Evaluasi Program MBG https://t.co/kD2GYqIGU6
@kangdede78 kubangan lumpur kok berharap memperbaiki gizi anak stunting dan ibu hamil yang ada keracunan. mimpi basah penyepong mbg
Kepala Sekolah dan Dua Siswa di Karanganyar Diduga Keracunan MBG https://t.co/ThhOYZoeLE
@KangManto123 Kasih MBG yg buat dia HARUS KERACUNAN..biar merasakan thoo
@detikfinance udah diteriakin MBG amburadul bela diri yg keracunan cma nol koma sekian % ketahuan amat ngg di awasin. cma Terima laporan bagus. udah bablas triliunan baru drama pecat pake saya sedih pula
@rylneia dia sbnernyaa denger ga sih berita soal mbg bnyak yg keracunan
@mrtweepsID Semoga setelah di kandangin di cekokin MBG basi dan penuh belatung biar tahu rasanya keracunan.
@semangatniee Keracunan mbg langsung ke rumah sakit lewat jalan tol daftar pake bpjs
Kejaksaan Agung menahan mantan Kepala BGN Dadan Hindayana bersama dua eks pejabat lain pada Rabu (3/6) dalam perkara dugaan tindak pidana korupsi tata kelola program Makan Bergizi Gratis (MBG) pada Badan Gizi Nasional Tahun 2025 s.d. Tahun 2026. https://t.co/XBLjaudXiw
@Blandlevi1 @cacylus @moonlyves_97 Ngeles mulu dah bocah tolol. Semoga lu keracunan mbg
1. Pengadaan motor listrik (Sekitar 1 39T ) 2. Kontroversi pengadaan atribut (89 3M - 215M) 3. Pengadaan Zoom (5 7M) 4. Kasus keracunan MBG 5. Anggaran EO (113M)
@tsetiady Bener banget dari desainnya emang udah ngawur. APBN buat MBG gak punya dasar hukum yang kuat gak ada riset gak ada SOP asal setor janji. Mau ganti pemainnya seberapa banyak kalo sistemnya masih asal jadi ya tetap aja jadi bancakan.
@penduduk_lokal_ kesalehan sosial palsu menunjukan utk menguntungkan segelintir orang secara ekstrim . MBG salah satu program bagus saleh namun impaknya menunjukkan puluhan ribu kasus keracunan makanan yang dialami siswa pemangkasan luar biasa anggaran pendidikan penelantaran gaji guru dll.
@laternavigils ( WKWKWKWKWK kayak korban MBG. Lu keracunan aja masih bisa cekikikan di kkt sama w. )
@AzzamIzzulhaq MBG dijadikan kek Waralaba asal Pny Uang bisa bisnis gtuan.. Dh mana Bnyk yg keracunan juga Anggaran Pengadaan yang Over bgt.. Kacau lah
@nozelism MBG Bangsa yang Besar Masa depan dikorbanin lewat utang buat MBG yg ga jelas masa kini juga dipersulit juga dengan keracunan dan masa depan sm skrg juga kedampak krn efisiensi ke pendidikan sm kesehatan ‍ suka halu ni si nyawit
Bawa nono rabbit dan Ikan keracunan MBG hari ini. https://t.co/SUUZVz6fDj
@bingungtrs_ Paling najis pas Kompress dia nangis nangis Krn anak keracunan MBG
@ardisatriawan drama itu mah dikira rakyat bego apa isi percakapan kira2 P: semua org ngomongin mbg bnyk yg keracunan program gagal tp saya gmau yah itu bubar itu ambisi saya malu dong guee D: mff pak terus gimana y P: ydh lu pura2 gw tangkep korupsi krn lu emg korup kan? nanti gw bebasin
@CintaIslam88545 @dinopattidjalal Salah satu contoh hasil program MBG otak dan hatinya keracunan
@mulanbilqis Kasih Makan Aja Terus dari SD sampai PT ga usah ada aturan apa2 yg penting MBG jalan sampai Kiamat. Bodo Amat kurang Manfaat banyak keracunan Siswanya PPG nya juga luar biasa d angkat PPPK sementara ribuan Guru honorer tdk jelas Nasibnya yg hanya berhaji 300.000.
https://t.co/ThvGVOaq3n
Hari ini lebih dari 100 siswa di Sumsel keracunan MBG. https://t.co/YbkucRTQW8
 yang modar biar kamu jangan anak-anak kecil kok perlakuan yang sama gak dilakukan pas terjadi keracunan MBG? https://t.co/ZYUYPnVCEz
@tham878 Dr awal udh kelihatan. Pola kerjanya tdk benar2 mensukseskan program MBG. Tiap ada keracunan alasan Ahh itu hanya sekian persen...kecil (pdhl itu nyawa) Di sisi lain intinya asal dana cair ...bomat buat apa. Maka muncul beli motor listrik mo beli kaos kaki ..... Gila ️
@5CORT1S please ngakak banget maaf kak mjb lewat di timeline ku ini gejala awal gimana kak keracunan mbg apa gimana 
@Opposite6888 Keknya wowo mencret2 keracunan mbg tadi pagi makanya dipecat tuh si dadan
@Xbacottetangga kepsek yang sekolahnya keracunan mbg di dki saban hari hp nya iphone terbaru wkwkwkwkm
Setelah kantor BGN digeledah Kejagung. Akhirnya program MBG memakan tumbal berikutnya tapi bukan mual muntah atau keracunan . Mungkin karena kekenyangan . Siapa berikutnya? https://t.co/DYA16whkjv
Masalah BGN bukan sekadar tata kelola melainkan instrumen politik. Pencopotan Kepala BGN dinilai ICW tidak menyelesaikan problem MBG. https://t.co/rrEQfAAVmj https://t.co/LVTP68r6Sp
@Grock230 Rekam jejak Nanik S. Deyang (Kepala BGN baru): **Positif &amp; relevan:** Mantan jurnalis Wakil Kepala BGN sebelumnya (bidang komunikasi &amp; investigasi). Aktif awasi MBG investigasi keracunan tutup SPPG nakal &amp; koordinasi program. Pengalaman di Badan Pengentasan Kemiskinan +
@aiselmoo gabisa di qrt sih
@ang1214 Ini anak manusia loh yang keracunan sementara selama proses MBG berlangsung. Tidak ada satupun orang orang yang seharusnya bertanggung jawab untuk dipidana.
@s0toayamm @satriohendri Skenario paling memungkinkan: eskalasi masalah keamanan pangan. Sudah &gt;20.000 kasus keracunan sepanjang 2025 + ratusan dapur ditutup karena pelanggaran higiene &amp; kualitas (seperti di NTB Sumenep dll). Jika insiden terus meluas atau ada kasus fatal yang viral tekanan publik &amp;
dadan sony lodewyk dicopot karena gagal jaga disiplin sop tata kelola dan kualitas pangan mbg. selama 1 5 tahun catatan buruk menumpuk: keracunan massal dapur tutup limbah merata. bukan evaluasi biasa tapi pengakuan timpangnya program unggulan. sekarang nanik cs
Maling Brkedok Gizi itu real: pengadaan 25.000 motor listrik senilai Rp1 2 triliun. Harga satuan yang disebut BGN Rp47-50 juta padahal di Alibaba cuma sekitar Rp11 5 juta. #MBG #BNG #Dadan #SPPG #KepalaBGN
Setuju jing dari pada anak orang pada keracunan tiap hari buang buang anggaran anggaran yg seharusnya bisa buat pendidikan kesehatan dll malah dibuat untuk hal yg malah merugikan negara MBG juga jadi ladang korupsi sppg MBG jugaa sok iye bgt najis
@msaid_didu Yang aneh aneh aja ya negeri ini ahli serangga jadi kepala MBG pantesan aja banyak murid sekolah keracunan
@SZulfriadi @umitosakanasuki @Gerindra KALAU PRESIDEN LOE KERJA BENER SISWA/I NGGA ADA YG KERACUNAN MBG 
@KucengTerbanggg Semua dirasakan dan bisa saja bersamaan. Rawat jalan di rumah sakit pakai bpjs pergi pulang lewat jalan tol dirawat karena keracunan mbg.
Di podium teriak² kayak kesurupan: MERDEKA!! Di grass root: - aktivis disiram air keras - tanah rakyat Papua dijarah - guru dihajar anggota TNI AL - harga² melambung - keracunan MBG - pengusaha gurem siap² gulung tikar - pengangguran makin melimpah https://t.co/rrJEnoH32Z
@creeping5ilence Ora mutu pembahasan mu. Sorry to say. Kasus Sarumpaet tidak relevan dihubungkan dg MBG. Kasus keracunan pun bukan krn resep dia. Dia nangis sbg wujud tanggung jawab jabatan walau bukan dia pelaku langsung.
Dugaan Skandal Jual-Beli Titik Layanan Gizi Tiga Mantan Pimpinan BGN Resmi Ditahan Kejagung https://t.co/fHkdFDhnw6 https://t.co/fHkdFDhnw6
@RagilSemar Nangis mulu buk. Dikira kita percaya kali ya dia beneran peduli sama anak2 yg keracunan mbg? Eneg iya liat lo nangis
@KucengTerbanggg yang bermanfaat jalan tol dan BPJS tp yg untuk dirasakan ya MBG kadang asin kadang hambar dan ga sedikit yg keracunan
@Catatan_ali7 Saya kenal seseorang ASN yang melakukan verifikasi MBG di lapangan. Tahu ngga apa fakta yang ditemukan? Selisih jumlah porsi atau ompreng MBG untuk 3B (Bumil Busui Balita) yang disalurkan antara laporan SPPG ke BGN dengan porsi realisasi di lapangan adalah 32.000 ompreng
dikejar orang ️️ https://t.co/XScWOtnSXM
@semangatniee Berobat pakai BPJS lewat JALAN TOL gara2 keracunan MBG.
Guru besar teknologi pangan UGM Profesor Sri Raharjo menyatakan kasus keracunan MBG nyaris terjadi setiap bulan melihat data sepanjang tahun 2025.
@Tan_Mar3M Dadan ditangkap bkn karena ngadalin menu MBG yg bikin keracunan. Tapi karena jasa SPPG
@KangManto123 HUKUM KARMA cepat atau lambat PASTI melibas habis para bandit penjahat kemanusiaan apalagi sebagai KORBAN KERACUNAN MAKANAN MBG adalah anak-anak sekolah penerus generasi bangsa besar negara Indonesia ini. Makanya para BANDIT KORUPTOR &amp; PEJABAT KOTOR segera lah BERTOBAT !!!
@CNNIndonesia Kapo sukurim noh karma elu ngata ngain ahli gizi semua berita mbg tentang dia anak keracunan massal smg downfall era nya puanjang
@aiselmoo owh
@lembayungk87876 @Alfakir2770 @aniesbaswedan @gibran_tweet Gini nih contoh gerombolan 58% plenger yang keracunan MBG. Komen ora jelas nyang penting kerjaan ngebuzzernya kelar. Bukannya rang orang pada ngerti eh malah bikin gerombolan pendukung si gemoy kelihatan kurang memanfaatkan otaknya buat mikir.
@ardisatriawan @RelawanNusanta1 Akhirnya Dadan 'keracunan' MBG juga.. 
@aiselmoo PANAS DAN BAUUUU that's why saya bertanya2 kenapa anda betah di sekre
kalo aku jadi idol terus ada 1 fanbase rame yg official udah jelas adminnya siapa
Presiden Prabowo Subianto mengumpulkan 12 ribu mitra MBG dalam acara Building Indonesia's Future Generation Through Nutrition Rabu (3/6/2026). Dalam kegiatan itu Prabowo meminta mitra-mitra MBG termasuk mitra MBG yang ia sebut 'mitra brengsek' kembali ke jalan yang benar dan https://t.co/WBP5fsfmRF
@HumorJonTampan Sama-sama bro! Semoga Nanik S. Deyang &amp; tim baru bisa beresin isu dapur kotor &amp; keracunan biar MBG makin lancar. Gas terus tanya kalau ada update lain ya! 
Keracunan &amp; Kualitas Makanan 6. 446 kasus keracunan massal 37.693 korban di 220 kab/kota 36 provinsi (s.d. Mei 2026) 7. Klaim kualitas MBG sudah sesuai standar gizi padahal laporan lapangan bertolak belakang
@KucengTerbanggg jalan tol? belum pernah ke jalan tol MBG? gak ngaruh yang ada keracunan mana makanannya kaya ngasih makan kucing lagii gak niat masaknya tapi anehnya gajih karyawannya gede. BPJS? ngebantu bnget lah yaa walaupun jarang ke RS/puskesmas (itupun kalau BPJS nya masih aktif)
@ardisatriawan Sementara anak yang keracunan MBG cuma dapat 'sabar ya nak'.
@kompascom Wuakakakakka sugionoo sugionoo wong di indonesia ae morat marit keracunan sehari ribuan sapi kata nya di potong ini mau ke jeddah. Arep mateni sopo lek arep mateni onta jadi mbg daging onta dajjal memankk. Wuakakakka
@MorphoMenelausX Ini orang ngga pernah baca berita apa ya gimana MBG se-busuk itu pelaksanaannya. Anggaran nyedot dari pendidikan dan kesra. Belanja ugal2an banyak keracunan penerima tidak tepat sasaran dll. Bangun woey!
@txtdrbekasi harusnya kepala tiap cabang mbg apalagi yang berkasus sampe bkin keracunan dan org2 meninggal itu JUGA HARUS DITANGKEP DAN DIADILI JUGA BIAR FAIR. cuman ya berharap apa sama negara konoha ini
@Heraloebss Ngga usah koar2 basmi korupsi.. lah wong penggantinya sama saja.. kalo mmg benar2 niat mau beresin tata kelola MBG dan bersih2 dr korupsi harusnya yg ditunjuk sbg penggantinya adlah Jonan atau Ahok bukan emak2 tukang nyinyir dan acting nangis2 krn ada siswa yg keracunan MBG
@xerotoninx @JPFBASE keracunan MBG yg dikasih shinobu wkwk
