conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
2017160994985034173,Fri Jan 30 09:00:32 +0000 2026,2970,Ratusan Siswa Keracunan MBG di Kudus Akan Dievaluasi https://t.co/yMHKFaRENQ,2017160994985034173,https://pbs.twimg.com/media/G_5lNAma0AASksu.jpg,,in,,87,152,731,https://x.com/undefined/status/2017160994985034173,18129942,
2017632284430799204,Sat Jan 31 16:13:17 +0000 2026,5512,JUMLAH KORBAN KERACUNAN MBG SELAMA JANUARI 2026 Dan belum ada yang di jadikan tersangka https://t.co/6WHK4OheRO,2017632284430799204,https://pbs.twimg.com/media/HAAR2lwbEAAbl8Y.png,,in,,81,149,3465,https://x.com/undefined/status/2017632284430799204,1178950184601935873,
1969605343656493220,Sun Sep 21 03:31:22 +0000 2025,13430,EVALUASI MBG! Guru repot mengatur MBG: -membagikan -mengikat -mengumpulkan -memastikan habis -dipaksa mencicipi -mengganggu jam ajar sekolah terbebani tanggung jawab: -jika tempat makan hilang -jika makanan tersisa -jika keracunan Orang Tua: - tidak ada jaminan,1969605343656493220,,,in,,272,191,9570,https://x.com/undefined/status/1969605343656493220,88120377,
2017551120395366895,Sat Jan 31 10:50:46 +0000 2026,9963,Keracunan MBG di SMA 2 Kudus ternyata bukan cuma soal dapur. Ada dugaan intimidasi agar sekolah dipaksa pindah SPPG bahkan disebut melibatkan anggota DPRD. Kalau benar ini bukan gagal kelola program. Ini penyalahgunaan kekuasaan yang berujung anak sekolah jadi korban. https://t.co/ee7TVYBWyz,2017551120395366895,https://pbs.twimg.com/media/G__ICVLbEAIbVqF.jpg,,in,,150,155,3534,https://x.com/undefined/status/2017551120395366895,1267940786991099905,
1920364986574029292,Thu May 08 06:27:46 +0000 2025,1789,Seharusnya Om Wowo &amp; Bill Gates berkunjung ksini. Liat anak2 Keracunan MBG..!! https://t.co/spx1mcFcDz,1920364986574029292,https://pbs.twimg.com/ext_tw_video_thumb/1920341186432073728/pu/img/WR5VC3QTCM7EfsZF.jpg,,in,,21,86,722,https://x.com/undefined/status/1920364986574029292,228628424,
2006625583283986519,Thu Jan 01 07:16:35 +0000 2026,10582,Waspada antek asing Demo ditunggangi koruptor Kabur Aja Dulu? Kabur aja lu Kasus keracunan MBG cuma 0 00017% Apa itu deforestasi? Sawit juga pohon Bencana cuma di 3/38 provinsi Selamat Tahun Baru 2021 Dalam sejarah raja yang incapable justru dipertahankan untuk dimanfaatkan.,2006625583283986519,,,in,,33,186,5133,https://x.com/undefined/status/2006625583283986519,159919812,
2052957919235461159,Sat May 09 03:44:44 +0000 2026,26654,Sebenarnya bangsamu itu hanya sedikit lebih bersih aja dari India. Yah masih 11 12 lah. Cuma kadang kurang ngaca dan rasis aja. Tapi overall India jauh lebih maju daripada bangsamu. Mereka udah bikin motor mobil dan mendarat di bulan. Sementara itu bangsamu lagi keracunan MBG,2052957919235461159,,,in,,171,288,6053,https://x.com/undefined/status/2052957919235461159,68431282,
1970701929018990930,Wed Sep 24 04:08:48 +0000 2025,8810,Keracunan MBG udah masuk ditahap Kejadian Luar Biasa jumlah siswa keracunan terus meningkat setiap bulannya. Halo halo @prabowo segera evaluasi pak mau sampai berapa ribu anak Indonesia keracunan lagi!,1970701929018990930,,,in,,129,78,4828,https://x.com/undefined/status/1970701929018990930,1337987604596150272,
1938020804165558757,Wed Jun 25 23:45:41 +0000 2025,7949,Kenapa berita keracunan MBG jarang ada akhir-akhir ini? Quality control-nya meningkat? Atau MBG-nya jadi gak ada?,1938020804165558757,,,in,,99,460,852,https://x.com/undefined/status/1938020804165558757,170542374,
2061707988130218216,Tue Jun 02 07:14:23 +0000 2026,7340,Januari 2025 ada anak SD ngeluh ayam MBG kurang enak. Deddy Corbuzier ngamuk: Kurang enak pala lu PEA! Pas ada siswa keracunan dia jawab: Gue makan steak Rp6 juta juga pernah keracunan so? Dia bela program ini mati-matian. Sebulan kemudian dapat jabatan Stafsus https://t.co/zrobI4eVos,2061707988130218216,https://pbs.twimg.com/media/HJynvNObAAAQnRi.png,,in,,34,85,1419,https://x.com/undefined/status/2061707988130218216,1781618112259076096,
